id,pokemon_species_id,pokemon_id,revision,name,form_name,form_name_suffix,type_1,type_2,ability_1,ability_2,ability_hidden,egg_group_1,egg_group_2,height,weight,base_hp,yield_hp,base_attack,yield_attack,base_defense,yield_defense,base_sp_attack,yield_sp_attack,base_sp_defense,yield_sp_defense,base_speed,yield_speed,base_stats_total,yield_stats_total,generation_id,introduced_in,evolves_from_species_id,evolution_chain_id,color,shape,gender_rate,catch_rate,base_happiness,base_experience,egg_cycles,has_gender_traits,growth_rate,form_category,is_permanent_form,is_battle_form,is_aesthetic_form,is_default,form_is_default,species_order,pokemon_order,form_order,form_order2
523,523,523,1,zebstrika,,,13,,31,78,157,5,,16,795,75,0,100,0,63,0,80,0,63,0,116,2,497,2,5,11,522,267,1,8,4,75,70,174,20,0,2,,1,0,0,1,1,524,612,1,662
524,524,524,1,roggenrola,,,6,,5,133,159,10,,4,180,55,0,75,0,85,1,25,0,25,0,15,0,280,1,5,11,,268,2,7,4,255,70,56,15,0,4,,1,0,0,1,1,525,613,1,663
525,525,525,1,boldore,,,6,,5,133,159,10,,9,1020,70,0,105,1,105,1,50,0,40,0,20,0,390,2,5,11,524,268,2,10,4,120,70,137,15,0,4,,1,0,0,1,1,526,614,1,664
526,526,526,1,gigalith,,,6,,5,45,159,10,,17,2600,85,0,135,3,130,0,60,0,80,0,25,0,515,3,5,11,525,268,2,10,4,45,70,232,15,0,4,,1,0,0,1,1,527,615,1,665
527,527,527,1,woobat,,,14,3,109,103,86,4,5,4,21,65,0,45,0,43,0,55,0,43,0,72,1,323,1,5,11,,269,2,9,4,190,70,65,15,0,2,,1,0,0,1,1,528,616,1,666
528,528,528,1,swoobat,,,14,3,109,103,86,4,5,9,105,67,0,57,0,55,0,77,0,55,0,114,2,425,2,5,11,527,269,2,9,4,45,70,149,15,0,2,,1,0,0,1,1,529,617,1,667
529,529,529,1,drilbur,,,5,,146,159,104,5,,3,85,60,0,85,1,40,0,30,0,45,0,68,0,328,1,5,11,,270,4,6,4,120,70,66,20,0,2,,1,0,0,1,1,530,618,1,668
530,530,530,1,excadrill,,,5,9,146,159,104,5,,7,404,110,0,135,2,60,0,50,0,65,0,88,0,508,2,5,11,529,270,4,12,4,60,70,178,20,0,2,,1,0,0,1,1,531,619,1,669
531,531,531,1,audino,,,1,,131,144,103,6,,11,310,103,2,60,0,86,0,60,0,86,0,50,0,445,2,5,11,,271,6,6,4,255,70,390,20,0,3,,0,0,0,1,1,532,620,1,670
532,532,532,1,timburr,,,2,,62,125,89,8,,6,125,75,0,80,1,55,0,25,0,35,0,35,0,305,1,5,11,,272,4,12,2,180,70,61,20,0,4,,1,0,0,1,1,533,622,1,672
533,533,533,1,gurdurr,,,2,,62,125,89,8,,12,400,85,0,105,2,85,0,40,0,50,0,40,0,405,2,5,11,532,272,4,12,2,90,70,142,20,0,4,,1,0,0,1,1,534,623,1,673
534,534,534,1,conkeldurr,,,2,,62,125,89,8,,14,870,105,0,140,3,95,0,55,0,65,0,45,0,505,3,5,11,533,272,3,12,2,45,70,227,20,0,4,,1,0,0,1,1,535,624,1,674
535,535,535,1,tympole,,,11,,33,93,11,2,,5,45,50,0,50,0,40,0,50,0,40,0,64,1,294,1,5,11,,273,2,3,4,255,70,59,20,0,4,,1,0,0,1,1,536,625,1,675
536,536,536,1,palpitoad,,,11,5,33,93,11,2,,8,170,75,2,65,0,55,0,65,0,55,0,69,0,384,2,5,11,535,273,2,6,4,120,70,134,20,0,4,,1,0,0,1,1,537,626,1,676
537,537,537,1,seismitoad,,,11,5,33,143,11,2,,15,620,105,3,95,0,75,0,85,0,75,0,74,0,509,3,5,11,536,273,2,12,4,45,70,229,20,0,4,,1,0,0,1,1,538,627,1,677
538,538,538,1,throh,,,2,,62,39,104,8,,13,555,120,2,100,0,85,0,30,0,85,0,45,0,465,2,5,11,,274,8,12,0,45,70,163,20,0,2,,1,0,0,1,1,539,628,1,678
539,539,539,1,sawk,,,2,,5,39,104,8,,14,510,75,0,125,2,75,0,30,0,75,0,85,0,465,2,5,11,,275,2,12,0,45,70,163,20,0,2,,1,0,0,1,1,540,629,1,679
540,540,540,1,sewaddle,,,7,12,68,34,142,3,,3,25,45,0,53,0,70,1,40,0,60,0,42,0,310,1,5,11,,276,10,14,4,255,70,62,15,0,4,,1,0,0,1,1,541,630,1,680
541,541,541,1,swadloon,,,7,12,102,34,142,3,,5,73,55,0,63,0,90,2,50,0,80,0,42,0,380,2,5,11,540,276,5,4,4,120,70,133,15,0,4,,1,0,0,1,1,542,631,1,681
542,542,542,1,leavanny,,,7,12,68,34,142,3,,12,205,75,0,103,3,80,0,70,0,80,0,92,0,500,3,5,11,541,276,10,12,4,45,70,225,15,0,4,,1,0,0,1,1,543,632,1,682
543,543,543,1,venipede,,,7,4,38,68,3,3,,4,53,30,0,45,0,59,1,30,0,39,0,57,0,260,1,5,11,,277,8,14,4,255,70,52,15,0,4,,1,0,0,1,1,544,633,1,683
544,544,544,1,whirlipede,,,7,4,38,68,3,3,,12,585,40,0,55,0,99,2,40,0,79,0,47,0,360,2,5,11,543,277,4,1,4,120,70,126,15,0,4,,1,0,0,1,1,545,634,1,684
545,545,545,1,scolipede,,,7,4,38,68,3,3,,25,2005,60,0,100,0,89,0,55,0,69,0,112,3,485,3,5,11,544,277,8,14,4,45,70,218,20,0,4,,1,0,0,1,1,546,635,1,685
546,546,546,1,cottonee,,,12,18,158,151,34,6,7,3,6,40,0,27,0,60,0,37,0,50,0,66,1,280,1,5,11,,278,5,1,4,190,70,56,20,0,2,,1,0,0,1,1,547,636,1,686
547,547,547,1,whimsicott,,,12,18,158,151,34,6,7,7,66,60,0,67,0,85,0,77,0,75,0,116,2,480,2,5,11,546,278,5,12,4,75,70,168,20,0,2,,1,0,0,1,1,548,637,1,687
548,548,548,1,petilil,,,12,,34,20,102,7,,5,66,45,0,35,0,50,0,70,1,50,0,30,0,280,1,5,11,,279,5,5,8,190,70,56,20,0,2,,1,0,0,1,1,549,638,1,688
549,549,549,1,lilligant,,,12,,34,20,102,7,,11,163,70,0,60,0,75,0,110,2,75,0,90,0,480,2,5,11,548,279,5,5,8,75,70,168,20,0,2,,1,0,0,1,1,550,639,1,689
550,550,550,1,basculin,basculin-red-striped,red-striped,11,,120,91,104,12,,10,180,70,0,92,0,65,0,80,0,55,0,98,2,460,2,5,11,,280,5,3,4,25,70,161,40,0,2,,1,0,0,1,1,551,640,1,690
551,551,551,1,sandile,,,5,17,22,153,83,5,,7,152,50,0,72,1,35,0,35,0,35,0,65,0,292,1,5,11,,281,3,8,4,180,70,58,20,0,4,,1,0,0,1,1,552,642,1,692
552,552,552,1,krokorok,,,5,17,22,153,83,5,,10,334,60,0,82,2,45,0,45,0,45,0,74,0,351,2,5,11,551,281,3,8,4,90,70,123,20,0,4,,1,0,0,1,1,553,643,1,693
553,553,553,1,krookodile,,,5,17,22,153,83,5,,15,963,95,0,117,3,80,0,65,0,70,0,92,0,519,3,5,11,552,281,8,6,4,45,70,234,20,0,4,,1,0,0,1,1,554,644,1,694
554,554,554,1,darumaka,,,10,,55,,39,5,,6,375,70,0,90,1,45,0,15,0,45,0,50,0,315,1,5,11,,282,8,12,4,120,70,63,20,0,4,,1,0,0,1,1,555,645,1,695
555,555,555,1,darmanitan,darmanitan-standard,standard,10,,125,,161,5,,13,929,105,0,140,2,55,0,30,0,55,0,95,0,480,2,5,11,554,282,8,8,4,60,70,168,20,0,4,,0,0,0,1,1,556,646,1,696
556,556,556,1,maractus,,,12,,11,34,114,7,,10,280,75,0,86,0,67,0,106,2,67,0,60,0,461,2,5,11,,283,5,5,4,255,70,161,20,0,2,,1,0,0,1,1,557,648,1,698
557,557,557,1,dwebble,,,7,6,5,75,133,3,10,3,145,50,0,65,0,85,1,35,0,35,0,55,0,325,1,5,11,,284,8,14,4,190,70,65,20,0,2,,1,0,0,1,1,558,649,1,699
558,558,558,1,crustle,,,7,6,5,75,133,3,10,14,2000,70,0,105,0,125,2,65,0,75,0,45,0,485,2,5,11,557,284,8,14,4,75,70,170,20,0,2,,1,0,0,1,1,559,650,1,700
559,559,559,1,scraggy,,,17,2,61,153,22,5,14,6,118,50,0,75,1,70,0,35,0,70,0,48,0,348,1,5,11,,285,10,6,4,180,35,70,15,0,2,,1,0,0,1,1,560,651,1,701
560,560,560,1,scrafty,,,17,2,61,153,22,5,14,11,300,65,0,90,0,115,1,45,0,115,1,58,0,488,2,5,11,559,285,8,6,4,90,70,171,15,0,2,,1,0,0,1,1,561,652,1,702
561,561,561,1,sigilyph,,,14,3,147,98,110,4,,14,140,72,0,58,0,80,0,103,2,80,0,97,0,490,2,5,11,,286,1,9,4,45,70,172,20,0,2,,1,0,0,1,1,562,653,1,703
562,562,562,1,yamask,,,8,,152,,,10,11,5,15,38,0,30,0,85,1,55,0,65,0,30,0,303,1,5,11,,287,1,4,4,190,70,61,25,0,2,,1,0,0,1,1,563,654,1,704
563,563,563,1,cofagrigus,,,8,,152,,,10,11,17,765,58,0,50,0,145,2,95,0,105,0,30,0,483,2,5,11,562,287,10,5,4,90,70,169,25,0,2,,1,0,0,1,1,564,655,1,705
564,564,564,1,tirtouga,,,11,6,116,5,33,2,9,7,165,54,0,78,0,103,1,53,0,45,0,22,0,355,1,5,11,,288,2,8,1,45,70,71,30,0,2,,1,0,0,1,1,565,656,1,706
565,565,565,1,carracosta,,,11,6,116,5,33,2,9,12,810,74,0,108,0,133,2,83,0,65,0,32,0,495,2,5,11,564,288,2,6,1,45,70,173,30,0,2,,1,0,0,1,1,566,657,1,707
566,566,566,1,archen,,,6,3,129,,,4,9,5,95,55,0,112,1,45,0,74,0,45,0,70,0,401,1,5,11,,289,10,9,1,45,70,71,30,0,2,,1,0,0,1,1,567,658,1,708
567,567,567,1,archeops,,,6,3,129,,,4,9,14,320,75,0,140,2,65,0,112,0,65,0,110,0,567,2,5,11,566,289,10,9,1,45,70,177,30,0,2,,1,0,0,1,1,568,659,1,709
568,568,568,1,trubbish,,,4,,1,60,106,10,,6,310,50,0,50,0,62,0,40,0,62,0,65,1,329,1,5,11,,290,5,12,4,190,70,66,20,0,2,,1,0,0,1,1,569,660,1,710
569,569,569,1,garbodor,,,4,,1,133,106,10,,19,1073,80,0,95,2,82,0,60,0,82,0,75,0,474,2,5,11,568,290,5,12,4,60,70,166,20,0,2,,1,0,0,1,1,570,661,1,711
570,570,570,1,zorua,,,17,,149,,,5,,7,125,40,0,65,0,40,0,80,1,40,0,65,0,330,1,5,11,,291,4,8,1,75,70,66,25,0,4,,1,0,0,1,1,571,662,1,712
571,571,571,1,zoroark,,,17,,149,,,5,,16,811,60,0,105,0,60,0,120,2,60,0,105,0,510,2,5,11,570,291,4,6,1,45,70,179,20,0,4,,1,0,0,1,1,572,663,1,713
572,572,572,1,minccino,,,1,,56,101,92,5,,4,58,55,0,50,0,40,0,40,0,40,0,75,1,300,1,5,11,,292,4,8,6,255,70,60,15,0,3,,1,0,0,1,1,573,664,1,714
573,573,573,1,cinccino,,,1,,56,101,92,5,,5,75,75,0,95,0,60,0,65,0,60,0,115,2,470,2,5,11,572,292,4,8,6,60,70,165,15,0,3,,1,0,0,1,1,574,665,1,715
574,574,574,1,gothita,,,14,,119,172,23,8,,4,58,45,0,30,0,50,0,55,0,65,1,45,0,290,1,5,11,,293,7,12,6,200,70,58,20,0,4,,1,0,0,1,1,575,666,1,716
575,575,575,1,gothorita,,,14,,119,172,23,8,,7,180,60,0,45,0,70,0,75,0,85,2,55,0,390,2,5,11,574,293,7,12,6,100,70,137,20,0,4,,1,0,0,1,1,576,667,1,717
576,576,576,1,gothitelle,,,14,,119,172,23,8,,15,440,70,0,55,0,95,0,95,0,110,3,65,0,490,3,5,11,575,293,7,12,6,50,70,221,20,0,4,,1,0,0,1,1,577,668,1,718
577,577,577,1,solosis,,,14,,142,98,144,11,,3,10,45,0,30,0,40,0,105,1,50,0,20,0,290,1,5,11,,294,5,1,4,200,70,58,20,0,4,,1,0,0,1,1,578,669,1,719
578,578,578,1,duosion,,,14,,142,98,144,11,,6,80,65,0,40,0,50,0,125,2,60,0,30,0,370,2,5,11,577,294,5,1,4,100,70,130,20,0,4,,1,0,0,1,1,579,670,1,720
579,579,579,1,reuniclus,,,14,,142,98,144,11,,10,201,110,0,65,0,75,0,125,3,85,0,30,0,490,3,5,11,578,294,5,4,4,50,70,221,20,0,4,,1,0,0,1,1,580,671,1,721
580,580,580,1,ducklett,,,11,3,51,145,93,2,4,5,55,62,1,44,0,50,0,44,0,50,0,55,0,305,1,5,11,,295,2,9,4,190,70,61,20,0,2,,1,0,0,1,1,581,672,1,722
581,581,581,1,swanna,,,11,3,51,145,93,2,4,13,242,75,0,87,0,63,0,87,0,63,0,98,2,473,2,5,11,580,295,9,9,4,45,70,166,20,0,2,,1,0,0,1,1,582,673,1,723
582,582,582,1,vanillite,,,15,,115,81,133,10,,4,57,36,0,50,0,50,0,65,1,60,0,44,0,305,1,5,11,,296,9,5,4,255,70,61,20,0,1,,1,0,0,1,1,583,674,1,724
583,583,583,1,vanillish,,,15,,115,81,133,10,,11,410,51,0,65,0,65,0,80,2,75,0,59,0,395,2,5,11,582,296,9,5,4,120,70,138,20,0,1,,1,0,0,1,1,584,675,1,725
584,584,584,1,vanilluxe,,,15,,115,117,133,10,,13,575,71,0,95,0,85,0,110,3,95,0,79,0,535,3,5,11,583,296,9,11,4,45,70,241,20,0,1,,1,0,0,1,1,585,676,1,726
585,585,585,1,deerling,deerling-spring,spring,1,12,34,157,32,5,,6,195,60,0,60,0,50,0,40,0,50,0,75,1,335,1,5,11,,297,6,8,4,190,70,67,20,0,2,,0,0,0,1,1,586,677,1,727
586,586,586,1,sawsbuck,sawsbuck-spring,spring,1,12,34,157,32,5,,19,925,80,0,100,2,70,0,60,0,70,0,95,0,475,2,5,11,585,297,3,8,4,75,70,166,20,0,2,,0,0,0,1,1,587,678,1,731
587,587,587,1,emolga,,,13,3,9,,78,5,,4,50,55,0,75,0,60,0,75,0,60,0,103,2,428,2,5,11,,298,9,8,4,200,70,150,20,0,2,,1,0,0,1,1,588,679,1,735
588,588,588,1,karrablast,,,7,,68,61,99,3,,5,59,50,0,75,1,45,0,40,0,45,0,60,0,315,1,5,11,,299,2,12,4,200,70,63,15,0,2,,1,0,0,1,1,589,680,1,736
589,589,589,1,escavalier,,,7,9,68,75,142,3,,10,330,70,0,135,2,105,0,60,0,105,0,20,0,495,2,5,11,588,299,4,4,4,75,70,173,15,0,2,,1,0,0,1,1,590,681,1,737
590,590,590,1,foongus,,,12,4,27,,144,7,,2,10,69,1,55,0,45,0,55,0,55,0,15,0,294,1,5,11,,300,9,4,4,190,70,59,20,0,2,,1,0,0,1,1,591,682,1,738
591,591,591,1,amoonguss,,,12,4,27,,144,7,,6,105,114,2,85,0,70,0,85,0,80,0,30,0,464,2,5,11,590,300,9,4,4,75,70,162,20,0,2,,1,0,0,1,1,592,683,1,739
592,592,592,1,frillish,,,11,8,11,130,6,11,,12,330,55,0,40,0,50,0,65,0,85,1,40,0,335,1,5,11,,301,9,10,4,190,70,67,20,1,2,,1,0,0,1,1,593,684,1,740
593,593,593,1,jellicent,,,11,8,11,130,6,11,,22,1350,100,0,60,0,70,0,85,0,105,2,60,0,480,2,5,11,592,301,9,10,4,60,70,168,20,1,2,,1,0,0,1,1,594,685,1,741
594,594,594,1,alomomola,,,11,,131,93,144,2,12,12,316,165,2,75,0,80,0,40,0,45,0,65,0,470,2,5,11,,302,6,3,4,75,70,165,40,0,3,,1,0,0,1,1,595,686,1,742
595,595,595,1,joltik,,,7,13,14,127,68,3,,1,6,50,0,47,0,50,0,57,0,50,0,65,1,319,1,5,11,,303,10,14,4,190,70,64,20,0,2,,1,0,0,1,1,596,687,1,743
596,596,596,1,galvantula,,,7,13,14,127,68,3,,8,143,70,0,77,0,60,0,97,0,60,0,108,2,472,2,5,11,595,303,10,14,4,75,70,165,20,0,2,,1,0,0,1,1,597,688,1,744
597,597,597,1,ferroseed,,,12,9,160,,,7,10,6,188,44,0,50,0,91,1,24,0,86,0,10,0,305,1,5,11,,304,4,1,4,255,70,61,20,0,2,,1,0,0,1,1,598,689,1,745
598,598,598,1,ferrothorn,,,12,9,160,,107,7,10,10,1100,74,0,94,0,131,2,54,0,116,0,20,0,489,2,5,11,597,304,4,10,4,90,70,171,20,0,2,,1,0,0,1,1,599,690,1,746
599,599,599,1,klink,,,9,,57,58,29,10,,3,210,40,0,55,0,70,1,45,0,60,0,30,0,300,1,5,11,,305,4,11,-1,130,70,60,20,0,4,,1,0,0,1,1,600,691,1,747
600,600,600,1,klang,,,9,,57,58,29,10,,6,510,60,0,80,0,95,2,70,0,85,0,50,0,440,2,5,11,599,305,4,11,-1,60,70,154,20,0,4,,1,0,0,1,1,601,692,1,748
601,601,601,1,klinklang,,,9,,57,58,29,10,,6,810,60,0,100,0,115,3,70,0,85,0,90,0,520,3,5,11,600,305,4,11,-1,30,70,234,20,0,4,,1,0,0,1,1,602,693,1,749
602,602,602,1,tynamo,,,13,,26,,,11,,2,3,35,0,55,0,40,0,45,0,40,0,60,1,275,1,5,11,,306,9,3,4,190,70,55,20,0,1,,1,0,0,1,1,603,694,1,750
603,603,603,1,eelektrik,,,13,,26,,,11,,12,220,65,0,85,2,70,0,75,0,70,0,40,0,405,2,5,11,602,306,2,3,4,60,70,142,20,0,1,,1,0,0,1,1,604,695,1,751
604,604,604,1,eelektross,,,13,,26,,,11,,21,805,85,0,115,3,80,0,105,0,80,0,50,0,515,3,5,11,603,306,2,3,4,30,70,232,20,0,1,,1,0,0,1,1,605,696,1,752
605,605,605,1,elgyem,,,14,,140,28,148,8,,5,90,55,0,55,0,55,0,85,1,55,0,30,0,335,1,5,11,,307,2,6,4,255,70,67,20,0,2,,1,0,0,1,1,606,697,1,753
606,606,606,1,beheeyem,,,14,,140,28,148,8,,10,345,75,0,75,0,75,0,125,2,95,0,40,0,485,2,5,11,605,307,3,12,4,90,70,170,20,0,2,,1,0,0,1,1,607,698,1,754
607,607,607,1,litwick,,,8,10,18,49,151,11,,3,31,50,0,30,0,55,0,65,1,55,0,20,0,275,1,5,11,,308,9,5,4,190,70,55,20,0,4,,1,0,0,1,1,608,699,1,755
608,608,608,1,lampent,,,8,10,18,49,151,11,,6,130,60,0,40,0,60,0,95,2,60,0,55,0,370,2,5,11,607,308,1,4,4,90,70,130,20,0,4,,1,0,0,1,1,609,700,1,756
609,609,609,1,chandelure,,,8,10,18,49,151,11,,10,343,60,0,55,0,90,0,145,3,90,0,80,0,520,3,5,11,608,308,1,4,4,45,70,234,20,0,4,,1,0,0,1,1,610,701,1,757
610,610,610,1,axew,,,16,,79,104,127,1,14,6,180,46,0,87,1,60,0,30,0,40,0,57,0,320,1,5,11,,309,5,6,4,75,35,64,40,0,1,,1,0,0,1,1,611,702,1,758
611,611,611,1,fraxure,,,16,,79,104,127,1,14,10,360,66,0,117,2,70,0,40,0,50,0,67,0,410,2,5,11,610,309,5,6,4,60,35,144,40,0,1,,1,0,0,1,1,612,703,1,759
612,612,612,1,haxorus,,,16,,79,104,127,1,14,18,1055,76,0,147,3,90,0,60,0,70,0,97,0,540,3,5,11,611,309,10,6,4,45,35,243,40,0,1,,1,0,0,1,1,613,704,1,760
613,613,613,1,cubchoo,,,15,,81,202,155,5,,5,85,55,0,70,1,40,0,60,0,40,0,40,0,305,1,5,11,,310,9,6,4,120,70,61,20,0,2,,1,0,0,1,1,614,705,1,761
614,614,614,1,beartic,,,15,,81,202,33,5,,26,2600,95,0,130,2,80,0,70,0,80,0,50,0,505,2,5,11,613,310,9,8,4,60,70,177,20,0,2,,1,0,0,1,1,615,706,1,762
615,615,615,1,cryogonal,,,15,,26,,,10,,11,1480,80,0,50,0,50,0,95,0,135,2,105,0,515,2,5,11,,311,2,1,-1,25,70,180,25,0,2,,1,0,0,1,1,616,707,1,763
616,616,616,1,shelmet,,,7,,93,75,142,3,,4,77,50,0,40,0,85,1,40,0,65,0,25,0,305,1,5,11,,312,8,1,4,200,70,61,15,0,2,,1,0,0,1,1,617,708,1,764
617,617,617,1,accelgor,,,7,,93,60,84,3,,8,253,80,0,70,0,40,0,100,0,60,0,145,2,495,2,5,11,616,312,8,4,4,75,70,173,15,0,2,,1,0,0,1,1,618,709,1,765
618,618,618,1,stunfisk,,,5,13,9,7,8,2,11,7,110,109,2,66,0,84,0,81,0,99,0,32,0,471,2,5,11,,313,3,3,4,75,70,165,20,0,2,,1,0,0,1,1,619,710,1,766
619,619,619,1,mienfoo,,,2,,39,144,120,5,8,9,200,45,0,85,1,50,0,55,0,50,0,65,0,350,1,5,11,,314,10,6,4,180,70,70,25,0,4,,1,0,0,1,1,620,711,1,767
620,620,620,1,mienshao,,,2,,39,144,120,5,8,14,355,65,0,125,2,60,0,95,0,60,0,105,0,510,2,5,11,619,314,7,6,4,45,70,179,25,0,4,,1,0,0,1,1,621,712,1,768
621,621,621,1,druddigon,,,16,,24,125,104,1,14,16,1390,77,0,120,2,90,0,60,0,90,0,48,0,485,2,5,11,,315,8,6,4,45,70,170,30,0,2,,1,0,0,1,1,622,713,1,769
622,622,622,1,golett,,,5,8,89,103,99,10,,10,920,59,0,74,1,50,0,35,0,50,0,35,0,303,1,5,11,,316,5,12,-1,190,70,61,25,0,2,,1,0,0,1,1,623,714,1,770
623,623,623,1,golurk,,,5,8,89,103,99,10,,28,3300,89,0,124,2,80,0,55,0,80,0,55,0,483,2,5,11,622,316,5,12,-1,90,70,169,25,0,2,,1,0,0,1,1,624,715,1,771
624,624,624,1,pawniard,,,17,9,128,39,46,8,,5,102,45,0,85,1,70,0,40,0,40,0,60,0,340,1,5,11,,317,8,12,4,120,35,68,20,0,2,,1,0,0,1,1,625,716,1,772
625,625,625,1,bisharp,,,17,9,128,39,46,8,,16,700,65,0,125,2,100,0,60,0,70,0,70,0,490,2,5,11,624,317,8,12,4,45,35,172,20,0,2,,1,0,0,1,1,626,717,1,773
626,626,626,1,bouffalant,,,1,,120,157,43,5,,16,946,95,0,110,2,95,0,40,0,95,0,55,0,490,2,5,11,,318,3,8,4,45,70,172,20,0,2,,1,0,0,1,1,627,718,1,774
627,627,627,1,rufflet,,,1,3,51,125,55,4,,5,105,70,0,83,1,50,0,37,0,50,0,60,0,350,1,5,11,,319,9,9,0,190,70,70,20,0,1,,1,0,0,1,1,628,719,1,775
628,628,628,1,braviary,,,1,3,51,125,128,4,,15,410,100,0,123,2,75,0,57,0,75,0,80,0,510,2,5,11,627,319,8,9,0,60,70,179,20,0,1,,1,0,0,1,1,629,720,1,776
629,629,629,1,vullaby,,,17,3,145,142,133,4,,5,90,70,0,55,0,75,1,45,0,65,0,60,0,370,1,5,11,,320,3,9,8,190,35,74,20,0,1,,1,0,0,1,1,630,721,1,777
630,630,630,1,mandibuzz,,,17,3,145,142,133,4,,12,395,110,0,65,0,105,0,55,2,95,0,80,0,510,2,5,11,629,320,3,9,8,60,35,179,20,0,1,,1,0,0,1,1,631,722,1,778
631,631,631,1,heatmor,,,10,,82,18,73,5,,14,580,85,0,97,0,66,0,105,2,66,0,65,0,484,2,5,11,,321,8,6,4,90,70,169,20,0,2,,1,0,0,1,1,632,723,1,779
632,632,632,1,durant,,,7,9,68,55,54,3,,3,330,58,0,109,0,112,2,48,0,48,0,109,0,484,2,5,11,,322,4,14,4,90,70,169,20,0,2,,1,0,0,1,1,633,724,1,780
633,633,633,1,deino,,,17,16,55,,,14,,8,173,52,0,65,1,50,0,45,0,50,0,38,0,300,1,5,11,,323,2,8,4,45,35,60,40,0,1,,1,0,0,1,1,634,725,1,781
634,634,634,1,zweilous,,,17,16,55,,,14,,14,500,72,0,85,2,70,0,65,0,70,0,58,0,420,2,5,11,633,323,2,8,4,45,35,147,40,0,1,,1,0,0,1,1,635,726,1,782
635,635,635,1,hydreigon,,,17,16,26,,,14,,18,1600,92,0,105,0,90,0,125,3,90,0,98,0,600,3,5,11,634,323,2,6,4,45,35,270,40,0,1,,1,0,0,1,1,636,727,1,783
636,636,636,1,larvesta,,,7,10,49,,68,3,,11,288,55,0,85,1,55,0,50,0,55,0,60,0,360,1,5,11,,324,9,14,4,45,70,72,40,0,1,,1,0,0,1,1,637,728,1,784
637,637,637,1,volcarona,,,7,10,49,,68,3,,16,460,85,0,60,0,65,0,135,3,105,0,100,0,550,3,5,11,636,324,9,13,4,15,70,248,40,0,1,,1,0,0,1,1,638,729,1,785
638,638,638,1,cobalion,,,9,2,154,,,15,,21,2500,91,0,90,0,129,3,90,0,72,0,108,0,580,3,5,11,,325,2,8,-1,3,35,261,80,0,1,,1,0,0,1,1,639,730,1,786
639,639,639,1,terrakion,,,6,2,154,,,15,,19,2600,91,0,129,3,90,0,72,0,90,0,108,0,580,3,5,11,,326,4,8,-1,3,35,261,80,0,1,,1,0,0,1,1,640,731,1,787
640,640,640,1,virizion,,,12,2,154,,,15,,20,2000,91,0,90,0,72,0,90,0,129,3,108,0,580,3,5,11,,327,5,8,-1,3,35,261,80,0,1,,1,0,0,1,1,641,732,1,788
641,641,641,1,tornadus,tornadus-incarnate,incarnate,3,,158,,128,15,,15,630,79,0,115,3,70,0,125,0,80,0,111,0,580,3,5,11,,328,5,4,0,3,90,261,120,0,1,,0,0,0,1,1,642,733,1,789
642,642,642,1,thundurus,thundurus-incarnate,incarnate,13,3,158,,128,15,,15,610,79,0,115,3,70,0,125,0,80,0,111,0,580,3,5,11,,329,2,4,0,3,90,261,120,0,1,,0,0,0,1,1,643,735,1,791
643,643,643,1,reshiram,,,16,10,163,,,15,,32,3300,100,0,120,0,100,0,150,3,120,0,90,0,680,3,5,11,,330,9,9,-1,3,0,306,120,0,1,,1,0,0,1,1,644,737,1,793
644,644,644,1,zekrom,,,16,13,164,,,15,,29,3450,100,0,150,3,120,0,120,0,100,0,90,0,680,3,5,11,,331,1,6,-1,3,0,306,120,0,1,,1,0,0,1,1,645,738,1,794
645,645,645,1,landorus,landorus-incarnate,incarnate,5,3,159,,125,15,,15,680,89,0,125,0,90,0,115,3,80,0,101,0,600,3,5,11,,332,3,4,0,3,90,270,120,0,1,,0,0,0,1,1,646,739,1,795
646,646,646,1,kyurem,,,16,15,46,,,15,,30,3250,125,1,130,1,90,0,130,1,90,0,95,0,660,3,5,11,,333,4,6,-1,3,0,297,120,0,1,,0,0,0,1,1,647,741,1,797
647,647,647,1,keldeo,keldeo-ordinary,ordinary,11,2,154,,,15,,14,485,91,0,72,0,90,0,129,3,90,0,108,0,580,3,5,11,,334,10,8,-1,3,35,261,80,0,1,,0,0,0,1,1,648,744,1,800
648,648,648,1,meloetta,meloetta-aria,aria,1,14,32,,,15,,6,65,100,0,77,0,77,0,128,1,128,1,90,1,600,3,5,11,,335,9,12,-1,3,100,270,120,0,1,,0,0,0,1,1,649,746,1,802
649,649,649,1,genesect,,,7,9,88,,,15,,15,825,71,0,120,1,95,0,120,1,95,0,99,1,600,3,5,11,,336,7,12,-1,3,0,270,120,0,1,,0,0,0,1,1,650,748,1,804
650,650,650,1,chespin,,,12,,65,,171,5,,4,90,56,0,61,0,65,1,48,0,45,0,38,0,313,1,6,15,,337,5,6,1,45,70,63,20,0,4,,1,0,0,1,1,651,749,1,809
651,651,651,1,quilladin,,,12,,65,,171,5,,7,290,61,0,78,0,95,2,56,0,58,0,57,0,405,2,6,15,650,337,5,6,1,45,70,142,20,0,4,,1,0,0,1,1,652,750,1,810
652,652,652,1,chesnaught,,,12,2,65,,171,5,,16,900,88,0,107,0,122,3,74,0,75,0,64,0,530,3,6,15,651,337,5,6,1,45,70,239,20,0,4,,1,0,0,1,1,653,751,1,811
